Datetime,Condition,Temperature,Wind,Humidity,Visibility
2017-11-11 23:51:00,Clear,1.1,0,48,16.1
2017-11-12 00:51:00,Clear,0.6,5.6,52,16.1
2017-11-12 01:51:00,Clear,0.6,0,59,16.1
2017-11-12 02:51:00,Clear,0.6,0,61,16.1
2017-11-12 03:51:00,Clear,0,0,64,16.1
2017-11-12 04:51:00,Clear,0.6,0,64,16.1
2017-11-12 05:51:00,Clear,1.1,0,64,16.1
2017-11-12 06:51:00,Clear,1.1,0,61,16.1
2017-11-12 07:51:00,Clear,1.7,0,59,16.1
2017-11-12 08:51:00,Clear,2.8,0,41,16.1
2017-11-12 09:51:00,Scattered Clouds,3.9,5.6,36,16.1
2017-11-12 10:51:00,Mostly Cloudy,4.4,5.6,36,16.1
2017-11-12 11:51:00,Scattered Clouds,5.6,11.1,40,16.1
2017-11-12 12:51:00,Clear,7.2,0,39,16.1
2017-11-12 13:51:00,Clear,7.8,5.6,40,16.1
2017-11-12 14:51:00,Clear,7.2,11.1,42,16.1
2017-11-12 15:51:00,Clear,7.2,5.6,46,16.1
2017-11-12 16:51:00,Clear,6.1,0,51,16.1
2017-11-12 17:51:00,Clear,6.1,5.6,49,16.1
2017-11-12 18:51:00,Clear,6.7,0,53,16.1
2017-11-12 19:51:00,Clear,6.1,0,56,16.1
2017-11-12 20:51:00,Clear,6.1,5.6,58,16.1
2017-11-12 21:51:00,Clear,6.1,0,60,16.1
2017-11-12 22:51:00,Clear,6.1,0,58,16.1
2017-11-12 23:51:00,Partly Cloudy,6.1,5.6,58,16.1
2017-11-13 00:51:00,Clear,6.7,0,55,16.1
2017-11-13 01:51:00,Clear,6.1,0,53,16.1
2017-11-13 02:51:00,Mostly Cloudy,6.1,0,53,16.1
2017-11-13 03:51:00,Overcast,6.7,0,58,16.1
2017-11-13 04:51:00,Mostly Cloudy,6.7,7.4,60,16.1
2017-11-13 05:51:00,Mostly Cloudy,6.7,9.3,63,16.1
2017-11-13 06:51:00,Overcast,6.7,7.4,63,16.1
2017-11-13 07:51:00,Light Rain,5,7.4,86,6.4
2017-11-13 08:51:00,Haze,5.6,7.4,82,9.7
2017-11-13 09:51:00,Light Rain,5.6,7.4,82,8
2017-11-13 10:51:00,Light Rain,5.6,7.4,89,8
2017-11-13 11:51:00,Overcast,6.7,9.3,85,8
2017-11-13 12:51:00,Overcast,7.2,7.4,82,12.9
2017-11-13 13:51:00,Overcast,7.8,9.3,71,16.1
2017-11-13 14:51:00,Overcast,8.3,11.1,68,16.1
2017-11-13 15:51:00,Overcast,8.3,9.3,66,16.1
2017-11-13 16:51:00,Overcast,7.8,9.3,68,16.1
2017-11-13 17:51:00,Clear,6.7,5.6,71,16.1
2017-11-13 18:51:00,Clear,6.1,7.4,71,16.1
2017-11-13 19:51:00,Clear,5,0,76,16.1
2017-11-13 20:51:00,Clear,5.6,9.3,73,16.1
2017-11-13 21:51:00,Clear,5,5.6,70,16.1
2017-11-13 22:51:00,Clear,4.4,5.6,70,16.1
2017-11-13 23:51:00,Clear,3.9,0,67,16.1
2017-11-14 00:51:00,Clear,4.4,5.6,68,16.1
2017-11-14 01:51:00,Clear,3.9,0,70,16.1
2017-11-14 02:51:00,Clear,3.3,7.4,73,16.1
2017-11-14 03:51:00,Clear,3.3,5.6,73,16.1
2017-11-14 04:51:00,Clear,2.8,7.4,76,16.1
2017-11-14 05:51:00,Clear,2.2,5.6,79,16.1
2017-11-14 06:51:00,Clear,2.2,7.4,79,14.5
2017-11-14 07:51:00,Clear,3.3,9.3,76,16.1
2017-11-14 08:51:00,Clear,5,9.3,70,16.1
2017-11-14 09:09:00,Mostly Cloudy,5,9.3,73,16.1
2017-11-14 09:51:00,Mostly Cloudy,5.6,9.3,70,16.1
2017-11-14 10:51:00,Mostly Cloudy,6.7,9.3,68,16.1
2017-11-14 11:01:00,Scattered Clouds,7.2,9.3,65,16.1
2017-11-14 11:41:00,Overcast,7.2,9.3,65,16.1
2017-11-14 11:51:00,Overcast,7.2,7.4,65,16.1
2017-11-14 12:31:00,Overcast,7.8,9.3,61,16.1
2017-11-14 12:46:00,Overcast,8,9.3,62,16.1
2017-11-14 12:51:00,Overcast,8.3,9.3,61,16.1
2017-11-14 13:51:00,Overcast,8.3,5.6,61,16.1
2017-11-14 14:12:00,Overcast,7.8,11.1,61,16.1
2017-11-14 14:51:00,Overcast,7.8,11.1,61,16.1
2017-11-14 14:58:00,Overcast,7.8,13,61,16.1
2017-11-14 15:11:00,Overcast,8.3,9.3,61,16.1
2017-11-14 15:51:00,Overcast,7.2,9.3,65,16.1
2017-11-14 16:51:00,Overcast,6.7,7.4,68,16.1
2017-11-14 17:08:00,Overcast,6.7,11.1,68,16.1
2017-11-14 17:18:00,Overcast,6.7,9.3,68,16.1
2017-11-14 17:31:00,Overcast,6.1,13,71,16.1
2017-11-14 17:51:00,Overcast,6.1,11.1,71,16.1
2017-11-14 18:51:00,Overcast,6.1,7.4,71,16.1
2017-11-14 19:51:00,Overcast,6.1,7.4,71,16.1
2017-11-14 20:51:00,Overcast,5.6,11.1,70,16.1
2017-11-14 21:51:00,Mostly Cloudy,5,5.6,73,16.1
2017-11-14 22:51:00,Overcast,5,11.1,67,16.1
2017-11-14 23:51:00,Overcast,5,11.1,65,16.1
2017-11-15 00:51:00,Overcast,4.4,5.6,68,16.1
2017-11-15 01:51:00,Overcast,4.4,11.1,68,16.1
2017-11-15 02:51:00,Mostly Cloudy,3.3,9.3,70,16.1
2017-11-15 03:51:00,Clear,3.3,9.3,70,16.1
2017-11-15 04:51:00,Clear,3.3,7.4,73,16.1
2017-11-15 05:51:00,Clear,3.3,9.3,76,16.1
2017-11-15 06:51:00,Clear,2.8,9.3,73,16.1
2017-11-15 07:51:00,Clear,3.9,14.8,65,16.1
2017-11-15 08:51:00,Clear,5,9.3,65,16.1
2017-11-15 09:51:00,Clear,6.1,11.1,65,16.1
2017-11-15 10:51:00,Partly Cloudy,6.7,11.1,68,16.1
2017-11-15 11:51:00,Partly Cloudy,8.3,9.3,61,16.1
2017-11-15 12:51:00,Overcast,8.3,0,61,16.1
2017-11-15 13:51:00,Mostly Cloudy,8.9,5.6,58,16.1
2017-11-15 14:51:00,Overcast,8.9,5.6,58,16.1
2017-11-15 15:51:00,Overcast,8.9,7.4,61,16.1
2017-11-15 16:51:00,Overcast,8.3,0,61,16.1
2017-11-15 17:51:00,Overcast,8.9,0,58,16.1
2017-11-15 18:51:00,Overcast,8.9,5.6,63,16.1
2017-11-15 19:51:00,Overcast,8.9,13,66,16.1
2017-11-15 20:51:00,Overcast,8.9,11.1,66,16.1
2017-11-15 21:51:00,Overcast,9.4,7.4,66,16.1
2017-11-15 22:51:00,Overcast,9.4,7.4,69,16.1
2017-11-15 23:51:00,Overcast,10.6,9.3,68,16.1
2017-11-16 00:51:00,Overcast,11.1,0,69,16.1
2017-11-16 01:15:00,Overcast,11.1,9.3,71,16.1
2017-11-16 01:51:00,Overcast,11.1,5.6,71,16.1
2017-11-16 02:23:00,Overcast,11.7,5.6,71,16.1
2017-11-16 02:51:00,Overcast,11.7,5.6,69,16.1
2017-11-16 03:51:00,Overcast,11.1,7.4,80,16.1
2017-11-16 04:51:00,Overcast,11.7,7.4,77,16.1
2017-11-16 05:13:00,Light Rain,10.6,7.4,89,6.4
2017-11-16 05:32:00,Rain,10,5.6,96,3.2
2017-11-16 05:42:00,Light Rain,10.6,0,92,9.7
2017-11-16 05:51:00,Light Rain,10.6,0,92,12.9
2017-11-16 06:32:00,Light Rain,10.6,18.5,92,4
2017-11-16 06:48:00,Light Rain,11,9.3,88,8
2017-11-16 06:51:00,Light Rain,10.6,5.6,92,8
2017-11-16 06:58:00,Light Rain,10.6,7.4,92,8
2017-11-16 07:51:00,Overcast,11.1,7.4,93,16.1
2017-11-16 08:36:00,Overcast,11.1,7.4,89,16.1
2017-11-16 08:51:00,Overcast,11.1,11.1,89,14.5
2017-11-16 08:58:00,Overcast,11.1,11.1,86,16.1
2017-11-16 09:51:00,Overcast,11.1,11.1,80,16.1
2017-11-16 10:51:00,Overcast,11.1,13,77,16.1
2017-11-16 11:51:00,Scattered Clouds,12.2,11.1,75,14.5
2017-11-16 12:51:00,Overcast,12.8,16.7,59,16.1
2017-11-16 13:51:00,Clear,13.9,11.1,47,16.1
2017-11-16 14:51:00,Overcast,10.6,13,66,16.1
2017-11-16 15:51:00,Clear,11.1,18.5,54,16.1
2017-11-16 16:51:00,Clear,10,9.3,52,16.1
2017-11-16 17:51:00,Clear,10,9.3,52,16.1
2017-11-16 18:51:00,Clear,9.4,18.5,54,16.1
2017-11-16 19:51:00,Clear,8.3,14.8,59,16.1
2017-11-16 20:51:00,Clear,7.8,11.1,61,16.1
2017-11-16 21:51:00,Mostly Cloudy,7.8,18.5,61,16.1
2017-11-16 22:51:00,Scattered Clouds,6.7,9.3,71,16.1
2017-11-16 23:51:00,Mostly Cloudy,6.7,7.4,73,16.1
2017-11-17 00:51:00,Clear,6.1,16.7,65,16.1
2017-11-17 01:51:00,Clear,6.1,16.7,60,16.1
2017-11-17 02:51:00,Scattered Clouds,5.6,14.8,60,16.1
2017-11-17 03:51:00,Overcast,5.6,11.1,55,16.1
2017-11-17 04:51:00,Mostly Cloudy,5,16.7,53,16.1
2017-11-17 05:51:00,Clear,4.4,18.5,55,16.1
2017-11-17 06:51:00,Partly Cloudy,4.4,18.5,53,16.1
2017-11-17 07:51:00,Scattered Clouds,4.4,18.5,55,16.1
2017-11-17 08:51:00,Partly Cloudy,4.4,14.8,55,16.1
2017-11-17 10:51:00,Clear,6.1,11.1,45,16.1
2017-11-17 11:51:00,Clear,7.2,11.1,42,16.1
2017-11-17 12:51:00,Clear,7.8,13,39,16.1
2017-11-17 13:51:00,Clear,8.3,16.7,32,16.1
2017-11-17 14:51:00,Clear,8.3,9.3,30,16.1
2017-11-17 15:51:00,Clear,8.3,13,28,16.1
2017-11-17 16:51:00,Clear,7.2,13,29,16.1
2017-11-17 17:51:00,Clear,6.7,13,31,16.1
2017-11-17 18:51:00,Clear,6.1,13,35,16.1
2017-11-17 19:51:00,Clear,5.6,11.1,34,16.1
2017-11-17 20:51:00,Clear,4.4,11.1,36,16.1
2017-11-17 21:51:00,Clear,3.9,0,39,16.1
2017-11-17 22:51:00,Clear,3.9,0,39,16.1
2017-11-17 23:51:00,Clear,3.3,7.4,41,16.1
2017-11-18 00:51:00,Clear,2.8,7.4,44,16.1
2017-11-18 01:51:00,Clear,2.8,5.6,46,16.1
2017-11-18 02:51:00,Clear,1.7,0,54,16.1
2017-11-18 03:51:00,Clear,2.2,0,46,16.1
2017-11-18 04:51:00,Clear,2.2,0,52,16.1
2017-11-18 05:51:00,Clear,2.8,0,48,16.1
2017-11-18 06:51:00,Clear,2.8,0,54,16.1
2017-11-18 07:51:00,Clear,4.4,0,60,16.1
2017-11-18 08:51:00,Clear,6.7,0,49,16.1
2017-11-18 09:51:00,Clear,7.8,0,54,16.1
2017-11-18 10:51:00,Clear,8.9,7.4,52,16.1
2017-11-18 11:51:00,Clear,8.9,9.3,52,16.1
2017-11-18 12:51:00,Clear,9.4,13,54,16.1
2017-11-18 13:51:00,Overcast,10,5.6,59,16.1
2017-11-18 14:51:00,Light Rain,10,7.4,66,14.5
2017-11-18 15:51:00,Overcast,10.6,9.3,61,16.1
2017-11-18 16:51:00,Light Rain,8.9,0,80,16.1
2017-11-18 17:51:00,Light Rain,8.3,5.6,90,8
2017-11-18 18:51:00,Light Rain,8.9,9.3,89,9.7
2017-11-18 20:51:00,Overcast,10.6,7.4,77,16.1
2017-11-18 21:51:00,Mostly Cloudy,10.6,9.3,83,16.1
2017-11-18 22:51:00,Scattered Clouds,12.2,9.3,80,16.1
2017-11-18 23:51:00,Partly Cloudy,13.3,5.6,77,16.1
2017-11-19 00:51:00,Partly Cloudy,13.9,7.4,77,16.1
2017-11-19 01:51:00,Light Rain,14.4,5.6,78,16.1
2017-11-19 02:51:00,Light Rain,13.9,5.6,87,12.9
2017-11-19 03:51:00,Light Rain,13.9,5.6,89,16.1
2017-11-19 04:51:00,Rain,13.9,9.3,96,6.4
2017-11-19 05:51:00,Light Rain,15,13,90,12.9
2017-11-19 06:51:00,Light Rain,13.9,9.3,89,11.3
2017-11-19 07:51:00,Overcast,13.3,11.1,77,16.1
2017-11-19 08:51:00,Mostly Cloudy,11.7,13,64,16.1
2017-11-19 09:51:00,Mostly Cloudy,10.6,29.6,52,16.1
2017-11-19 10:51:00,Mostly Cloudy,10,31.5,48,16.1
2017-11-19 11:51:00,Overcast,9.4,24.1,48,16.1
2017-11-19 12:51:00,Partly Cloudy,10,18.5,43,16.1
2017-11-19 13:51:00,Scattered Clouds,10,18.5,43,16.1
2017-11-19 14:51:00,Overcast,8.9,24.1,46,16.1
2017-11-19 15:51:00,Clear,7.8,24.1,46,16.1
2017-11-19 16:51:00,Clear,7.2,9.3,46,16.1
2017-11-19 17:51:00,Overcast,7.2,13,46,16.1
2017-11-19 18:51:00,Scattered Clouds,7.2,14.8,44,16.1
2017-11-19 19:51:00,Overcast,7.2,5.6,46,16.1
2017-11-19 20:51:00,Overcast,7.2,14.8,48,16.1
2017-11-19 21:51:00,Mostly Cloudy,6.1,20.4,58,16.1
2017-11-19 22:51:00,Overcast,3.3,7.4,83,16.1
2017-11-19 23:51:00,Overcast,4.4,20.4,65,16.1
2017-11-20 00:51:00,Mostly Cloudy,4.4,11.1,60,16.1
2017-11-20 01:51:00,Overcast,4.4,13,58,16.1
2017-11-20 02:51:00,Overcast,3.9,14.8,60,16.1
2017-11-20 03:51:00,Scattered Clouds,3.3,14.8,60,16.1
2017-11-20 04:51:00,Mostly Cloudy,2.8,9.3,59,16.1
2017-11-20 09:51:00,Mostly Cloudy,4.4,14.8,53,16.1
2017-11-20 10:51:00,Mostly Cloudy,5.6,11.1,45,16.1
2017-11-20 11:51:00,Mostly Cloudy,7.2,16.7,40,16.1
2017-11-20 12:51:00,Mostly Cloudy,7.2,16.7,37,16.1
2017-11-20 13:51:00,Clear,7.2,13,39,16.1
2017-11-20 14:51:00,Clear,7.8,14.8,39,16.1
2017-11-20 15:51:00,Clear,7.8,13,39,16.1
2017-11-20 16:51:00,Clear,7.2,16.7,42,16.1
2017-11-20 17:51:00,Clear,6.7,11.1,45,16.1
2017-11-20 18:51:00,Clear,6.7,7.4,47,16.1
2017-11-20 19:51:00,Clear,6.7,7.4,45,16.1
2017-11-20 20:51:00,Clear,6.1,7.4,45,16.1
2017-11-20 21:51:00,Clear,6.1,0,47,16.1
2017-11-20 22:51:00,Clear,5.6,7.4,49,16.1
2017-11-20 23:51:00,Clear,5.6,11.1,49,16.1
2017-11-21 00:51:00,Clear,6.1,13,47,16.1
2017-11-21 01:51:00,Clear,6.1,9.3,49,16.1
2017-11-21 02:51:00,Clear,6.1,9.3,51,16.1
2017-11-21 03:51:00,Clear,6.1,7.4,58,16.1
2017-11-21 04:51:00,Clear,5.6,9.3,60,16.1
2017-11-21 05:51:00,Clear,6.1,5.6,58,16.1
2017-11-21 06:51:00,Clear,6.1,5.6,58,16.1
2017-11-21 07:51:00,Clear,6.7,13,58,16.1
2017-11-21 08:51:00,Clear,8.3,13,56,16.1
2017-11-21 09:51:00,Clear,10,11.1,48,16.1
2017-11-21 10:51:00,Clear,11.7,9.3,41,16.1
2017-11-21 11:51:00,Clear,12.2,9.3,40,16.1
2017-11-21 12:51:00,Clear,13.3,9.3,40,16.1
2017-11-21 13:51:00,Clear,14.4,9.3,33,16.1
2017-11-21 14:51:00,Clear,14.4,0,33,16.1
2017-11-21 15:51:00,Clear,13.3,7.4,40,16.1
2017-11-21 16:51:00,Clear,12.2,5.6,38,16.1
2017-11-21 17:51:00,Clear,12.2,0,40,16.1
2017-11-21 18:51:00,Clear,11.7,5.6,50,16.1
2017-11-21 19:51:00,Clear,12.2,16.7,53,16.1
2017-11-21 20:51:00,Clear,11.7,11.1,59,16.1
2017-11-21 21:51:00,Clear,11.1,5.6,63,16.1
2017-11-21 22:51:00,Clear,12.2,11.1,59,16.1
2017-11-21 23:51:00,Clear,12.2,9.3,59,16.1
2017-11-22 00:51:00,Clear,12.2,0,64,16.1
2017-11-22 01:51:00,Clear,12.2,5.6,66,16.1
2017-11-22 02:51:00,Clear,12.2,0,69,16.1
2017-11-22 03:51:00,Partly Cloudy,12.8,5.6,72,16.1
2017-11-22 04:51:00,Mostly Cloudy,12.8,0,74,16.1
2017-11-22 05:48:00,Overcast,12,0,82,16.1
2017-11-22 05:51:00,Overcast,12.2,0,80,16.1
2017-11-22 06:45:00,Rain,12,11.1,88,2.8
2017-11-22 06:51:00,Light Rain,12.2,5.6,90,6.4
2017-11-22 07:43:00,Light Rain,12.2,9.3,93,6.4
2017-11-22 08:15:00,Light Rain,11.1,5.6,97,4.8
2017-11-22 08:24:00,Light Rain,11.1,0,93,4
2017-11-22 08:28:00,Light Rain,10.6,5.6,96,4.8
2017-11-22 08:51:00,Light Rain,9.4,7.4,93,4
2017-11-22 08:58:00,Rain,9.4,7.4,93,2.8
2017-11-22 09:02:00,Light Rain,8.9,5.6,96,2.8
2017-11-22 09:08:00,Light Rain,9.4,5.6,93,4.8
2017-11-22 09:51:00,Overcast,9.4,9.3,90,12.9
2017-11-22 10:32:00,Overcast,9.4,0,97,2.8
2017-11-22 10:42:00,Overcast,9.4,0,93,4.8
2017-11-22 10:51:00,Overcast,10,7.4,86,14.5
2017-11-22 11:51:00,Overcast,10,5.6,83,14.5
2017-11-22 12:51:00,Mostly Cloudy,11.1,14.8,63,16.1
2017-11-22 13:51:00,Scattered Clouds,10.6,16.7,59,16.1
2017-11-22 14:51:00,Overcast,10,18.5,52,16.1
2017-11-22 15:51:00,Partly Cloudy,8.3,14.8,52,16.1
2017-11-22 16:51:00,Partly Cloudy,6.7,25.9,53,16.1
2017-11-22 17:51:00,Mostly Cloudy,6.1,11.1,51,16.1
2017-11-22 18:51:00,Overcast,5,20.4,53,16.1
2017-11-22 19:51:00,Mostly Cloudy,4.4,13,53,16.1
2017-11-22 20:51:00,Scattered Clouds,3.3,13,55,16.1
2017-11-22 21:51:00,Clear,2.8,24.1,52,16.1
2017-11-22 22:51:00,Clear,2.2,16.7,52,16.1
2017-11-22 23:51:00,Clear,1.7,14.8,52,16.1
2017-11-23 00:51:00,Clear,1.1,14.8,54,16.1
2017-11-23 01:51:00,Clear,1.1,11.1,54,16.1
2017-11-23 02:51:00,Clear,0.6,13,56,16.1
2017-11-23 03:51:00,Clear,0.6,7.4,56,16.1
2017-11-23 04:51:00,Clear,0,7.4,59,16.1
2017-11-23 05:51:00,Clear,0,5.6,59,16.1
2017-11-23 06:51:00,Clear,0,5.6,59,16.1
2017-11-23 07:51:00,Clear,0,5.6,59,16.1
2017-11-23 08:51:00,Clear,0.6,5.6,56,16.1
2017-11-23 09:51:00,Clear,1.7,5.6,52,16.1
2017-11-23 10:51:00,Clear,2.2,5.6,50,16.1
2017-11-23 11:51:00,Clear,3.9,9.3,45,16.1
2017-11-23 12:51:00,Clear,4.4,11.1,40,16.1
2017-11-23 13:51:00,Clear,5.6,0,38,16.1
2017-11-23 14:51:00,Clear,5.6,0,37,16.1
2017-11-23 15:51:00,Clear,5.6,5.6,37,16.1
2017-11-23 16:51:00,Clear,4.4,0,43,16.1
2017-11-23 17:51:00,Clear,5,13,41,16.1
2017-11-23 18:51:00,Clear,5,9.3,41,16.1
2017-11-23 19:51:00,Clear,4.4,13,45,16.1
2017-11-23 20:51:00,Clear,3.9,5.6,49,16.1
2017-11-23 21:51:00,Clear,3.3,5.6,48,16.1
2017-11-23 22:51:00,Clear,2.8,0,52,16.1
2017-11-23 23:51:00,Clear,2.8,5.6,52,16.1
2017-11-24 00:51:00,Clear,2.8,7.4,52,16.1
2017-11-24 01:51:00,Clear,2.2,5.6,55,16.1
2017-11-24 02:51:00,Clear,2.2,7.4,55,16.1
2017-11-24 03:51:00,Clear,2.2,5.6,55,16.1
2017-11-24 04:51:00,Clear,2.2,11.1,55,16.1
2017-11-24 05:51:00,Clear,2.2,0,55,16.1
2017-11-24 06:51:00,Clear,2.2,0,55,16.1
2017-11-24 07:51:00,Clear,2.8,0,54,16.1
2017-11-24 08:51:00,Clear,3.3,9.3,53,16.1
2017-11-24 09:51:00,Clear,5,0,45,16.1
2017-11-24 10:51:00,Clear,6.7,5.6,43,16.1
2017-11-24 11:51:00,Clear,8.3,0,37,16.1
2017-11-24 12:51:00,Clear,8.9,7.4,33,16.1
2017-11-24 13:51:00,Clear,9.4,7.4,33,16.1
2017-11-24 14:51:00,Clear,10,7.4,33,16.1
2017-11-24 15:51:00,Clear,9.4,5.6,36,16.1
2017-11-24 16:51:00,Clear,8.3,5.6,41,16.1
2017-11-24 17:51:00,Clear,8.3,5.6,46,16.1
2017-11-24 18:51:00,Clear,8.9,9.3,41,16.1
2017-11-24 20:51:00,Clear,8.3,9.3,46,16.1
2017-11-24 21:51:00,Clear,8.3,13,46,16.1
2017-11-24 22:51:00,Clear,7.2,5.6,53,16.1
2017-11-24 23:51:00,Clear,6.7,11.1,49,16.1
2017-11-25 00:51:00,Clear,6.1,5.6,58,16.1
2017-11-25 01:51:00,Clear,6.7,9.3,60,16.1
2017-11-25 02:51:00,Clear,6.7,9.3,58,16.1
2017-11-25 03:51:00,Clear,6.1,7.4,60,16.1
2017-11-25 04:51:00,Clear,6.1,7.4,60,16.1
2017-11-25 05:51:00,Clear,6.1,5.6,58,16.1
2017-11-25 06:51:00,Clear,6.1,13,60,16.1
2017-11-25 07:51:00,Clear,7.2,0,58,16.1
2017-11-25 08:51:00,Clear,8.3,0,56,16.1
2017-11-25 09:51:00,Clear,9.4,0,48,16.1
2017-11-25 10:51:00,Clear,10,13,50,16.1
2017-11-25 11:51:00,Clear,11.7,7.4,43,16.1
2017-11-25 12:51:00,Clear,12.8,7.4,43,16.1
2017-11-25 13:51:00,Clear,12.8,0,42,16.1
2017-11-25 14:51:00,Clear,13.9,14.8,39,16.1
2017-11-25 15:51:00,Clear,13.3,0,44,16.1
2017-11-25 16:51:00,Clear,13.3,7.4,44,16.1
2017-11-25 17:51:00,Overcast,13.3,7.4,44,16.1
2017-11-25 18:51:00,Clear,13.3,7.4,42,16.1
2017-11-25 19:51:00,Clear,12.2,0,45,16.1
2017-11-25 20:51:00,Mostly Cloudy,12.2,0,45,16.1
2017-11-25 23:51:00,Partly Cloudy,10.6,9.3,52,16.1
2017-11-26 00:51:00,Overcast,10.6,7.4,52,16.1
2017-11-26 01:51:00,Mostly Cloudy,9.4,9.3,61,16.1
2017-11-26 02:51:00,Mostly Cloudy,8.9,11.1,54,16.1
2017-11-26 03:51:00,Clear,8.3,11.1,54,16.1
2017-11-26 04:51:00,Mostly Cloudy,7.8,9.3,58,16.1
2017-11-26 05:51:00,Clear,7.8,5.6,56,16.1
2017-11-26 06:51:00,Partly Cloudy,7.2,7.4,60,16.1
2017-11-26 07:51:00,Scattered Clouds,7.2,11.1,58,16.1
2017-11-26 08:51:00,Mostly Cloudy,6.7,11.1,63,16.1
2017-11-26 09:51:00,Scattered Clouds,7.2,27.8,49,16.1
2017-11-26 10:51:00,Partly Cloudy,6.7,11.1,45,16.1
2017-11-26 11:51:00,Clear,7.8,20.4,42,16.1
2017-11-26 12:51:00,Clear,7.8,20.4,40,16.1
2017-11-26 13:51:00,Clear,7.2,11.1,44,16.1
2017-11-26 14:51:00,Clear,7.2,13,42,16.1
2017-11-26 15:51:00,Clear,7.2,11.1,42,16.1
2017-11-26 16:51:00,Clear,6.7,11.1,43,16.1
2017-11-26 17:51:00,Clear,6.1,5.6,45,16.1
2017-11-26 18:51:00,Clear,5.6,7.4,47,16.1
2017-11-26 19:51:00,Clear,5,5.6,49,16.1
2017-11-26 20:51:00,Clear,5,11.1,49,16.1
2017-11-26 21:51:00,Clear,4.4,14.8,53,16.1
2017-11-26 23:51:00,Clear,4.4,14.8,53,16.1
2017-11-27 00:51:00,Clear,3.9,9.3,57,16.1
2017-11-27 01:51:00,Clear,4.4,7.4,53,16.1
2017-11-27 02:51:00,Clear,4.4,13,53,16.1
2017-11-27 03:51:00,Clear,4.4,13,51,16.1
2017-11-27 04:51:00,Clear,3.9,7.4,55,16.1
2017-11-27 05:51:00,Clear,3.9,14.8,55,16.1
2017-11-27 06:51:00,Clear,4.4,9.3,53,16.1
2017-11-27 07:51:00,Clear,5,0,53,16.1
2017-11-27 08:51:00,Clear,6.1,9.3,51,16.1
2017-11-27 09:51:00,Clear,7.2,9.3,48,14.5
2017-11-27 10:51:00,Clear,8.3,14.8,44,16.1
2017-11-27 11:51:00,Clear,8.9,18.5,41,16.1
2017-11-27 12:51:00,Clear,9.4,24.1,41,16.1
2017-11-27 13:51:00,Clear,10,9.3,38,16.1
2017-11-27 14:51:00,Clear,10,14.8,36,16.1
2017-11-27 15:51:00,Clear,10,11.1,36,16.1
2017-11-27 16:51:00,Clear,9.4,14.8,36,16.1
2017-11-27 17:51:00,Clear,8.9,7.4,37,16.1
2017-11-27 18:51:00,Clear,7.8,5.6,40,16.1
2017-11-27 19:51:00,Clear,7.2,9.3,42,16.1
2017-11-27 20:51:00,Clear,6.1,5.6,45,16.1
2017-11-27 21:51:00,Clear,5,9.3,47,16.1
2017-11-27 22:51:00,Clear,5,9.3,47,16.1
2017-11-27 23:51:00,Clear,4.4,5.6,49,16.1
2017-11-28 00:51:00,Clear,3.9,7.4,50,16.1
2017-11-28 01:51:00,Clear,3.9,0,53,16.1
2017-11-28 02:51:00,Clear,3.3,5.6,55,16.1
2017-11-28 03:51:00,Clear,2.8,9.3,57,16.1
2017-11-28 04:51:00,Clear,2.8,7.4,52,16.1
2017-11-28 05:51:00,Clear,2.2,5.6,67,16.1
2017-11-28 06:51:00,Clear,2.8,5.6,62,16.1
2017-11-28 07:51:00,Clear,2.8,7.4,62,16.1
2017-11-28 08:51:00,Clear,3.9,11.1,57,16.1
2017-11-28 09:51:00,Clear,5,7.4,51,16.1
2017-11-28 10:51:00,Clear,6.7,9.3,47,16.1
2017-11-28 11:51:00,Clear,8.9,9.3,50,16.1
2017-11-28 12:51:00,Clear,10,14.8,52,16.1
2017-11-28 13:51:00,Clear,10,14.8,57,16.1
2017-11-28 14:36:00,Mostly Cloudy,10.6,14.8,59,16.1
2017-11-28 14:51:00,Scattered Clouds,10.6,5.6,61,16.1
2017-11-28 15:51:00,Scattered Clouds,10.6,0,68,16.1
2017-11-28 16:00:00,Mostly Cloudy,10.6,0,68,16.1
2017-11-28 16:33:00,Scattered Clouds,10,7.4,74,16.1
2017-11-28 16:51:00,Clear,10,5.6,77,16.1
2017-11-28 19:51:00,Clear,11.7,9.3,66,16.1
2017-11-28 20:51:00,Clear,11.1,9.3,69,16.1
2017-11-28 21:51:00,Clear,11.1,9.3,69,16.1
2017-11-28 22:51:00,Clear,11.1,14.8,71,16.1
2017-11-28 23:51:00,Clear,10.6,7.4,74,16.1
2017-11-29 00:51:00,Clear,10.6,11.1,77,16.1
2017-11-29 01:51:00,Clear,10.6,9.3,77,16.1
2017-11-29 02:51:00,Clear,10.6,5.6,77,16.1
2017-11-29 03:51:00,Clear,10,7.4,80,16.1
2017-11-29 04:51:00,Clear,10,7.4,80,16.1
2017-11-29 05:51:00,Clear,10,5.6,74,16.1
2017-11-29 06:51:00,Partly Cloudy,9.4,20.4,77,16.1
2017-11-29 07:51:00,Partly Cloudy,9.4,20.4,74,16.1
2017-11-29 08:51:00,Mostly Cloudy,10,5.6,68,11.3
2017-11-29 09:51:00,Partly Cloudy,11.7,5.6,55,16.1
2017-11-29 10:51:00,Clear,13.9,7.4,42,16.1
2017-11-29 11:51:00,Clear,16.1,7.4,34,16.1
2017-11-29 12:51:00,Clear,17.2,9.3,31,16.1
